SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
N#COC1(N)NC(ON2ON(O2)O1)(O)N,222.034881912,12,4,-3.60642,True,False,"['[3*]OC#N', '[13*]C1(N)NC(N)(O)ON2ON(O2)O1']"
O=C=NC1(O)OC(ON2ON(O2)N1)(N)N,222.034881912,12,4,-3.7683,True,False,['NC1(N)ON2ON(NC(O)(N=C=O)O1)O2']
NC1=NN(N1)OC2(ON=N2)OC(O)(O)O,222.034881912,11,5,-3.1645,True,False,"['[13*]C1([13*])N=NO1', '[3*]On1nc(N)[nH]1', '[3*]OC(O)(O)O']"
OC=1ON(N1)NC2(N=NN2)OC(O)(O)O,222.034881912,12,6,-3.0883000000000003,False,False,"['[13*]C1(Nn2nc(O)o2)N=NN1', '[3*]OC(O)(O)O']"
O=NNC1(ON2NC(=O)N12)OC(N)(O)O,222.034881912,10,5,-4.1699,True,False,['NC(O)(O)OC1(NN=O)On2[nH]c(=O)n21']
O=NNC1(OC2=NN(O)N12)OC(N)(O)O,222.034881912,11,5,-3.2757,True,False,['NC(O)(O)OC1(NN=O)Oc2nn(O)n21']
ON=NC1(ON2N=C(N2)N1)OC(O)(O)O,222.034881912,10,6,-2.8772000000000006,True,False,"['[13*]C1(N=NO)Nc2nn([nH]2)O1', '[3*]OC(O)(O)O']"
O=C=NC1(N2N(O)ON2N)OC(N1)(O)O,222.034881912,12,5,-3.9917,True,False,['NN1ON(O)N1C1(N=C=O)NC(O)(O)O1']
ON=NC1(NN2OC(=N)O2)OC(O1)(O)N,222.034881912,11,5,-2.2411300000000005,True,False,['N=c1on(NC2(N=NO)OC(N)(O)O2)o1']
ON(O)NC(N1C(=O)N=C(O)N=N1)(O)O,222.034881912,12,6,-4.1237,False,False,"['[9*]n1nnc(O)nc1=O', '[8*]C(O)(O)NN(O)O']"
OC(O)=NC(N1N(O)OC(=O)N=N1)(O)N,222.034881912,9,5,-1.6386999999999996,True,False,['NC(O)(N=C(O)O)N1N=NC(=O)ON1O']
NN(O)NC(N1C(=O)ON=NC1=O)(O)O,222.034881912,12,5,-4.786599999999999,True,False,"['[9*]n1c(=O)nnoc1=O', '[8*]C(O)(O)NN(N)O']"
N=C(O)OC(N1N(O)ON=NC1=O)(O)N,222.034881912,9,5,-1.6013300000000004,True,False,"['[10*]N1C(=O)N=NON1O', '[8*]C(N)(O)OC(=N)O']"
N=C(O)OC(N1N(N)N=NOC1=O)(O)O,222.034881912,10,5,-2.0832299999999995,True,False,"['[10*]N1C(=O)ON=NN1N', '[8*]C(O)(O)OC(=N)O']"
ON(O)OC(OC=1N=C(N)N=NN1)(O)O,222.034881912,12,5,-3.1645000000000003,True,False,"['[14*]c1nnnc(N)n1', '[3*]OC(O)(O)ON(O)O']"
ON(O)OC(N=C1NC(=O)N=NN1)(O)O,222.034881912,10,6,-3.998400000000001,True,False,['O=c1nn[nH]c(=NC(O)(O)ON(O)O)[nH]1']
N=C(O)OC(ON1OC(=O)NN=N1)(O)N,222.034881912,10,5,-1.7713300000000003,True,False,['N=C(O)OC(N)(O)ON1N=NNC(=O)O1']
NC(=O)NC(ON1NC(=O)N=NO1)(O)O,222.034881912,8,5,-2.5788,True,False,"['[1*]C(N)=O', '[5*]NC(O)(O)ON1NC(=O)N=NO1']"
NC(=O)OC(ON1ON(N)N=C=N1)(O)O,222.034881912,11,4,-3.0489999999999995,True,False,"['[1*]C(N)=O', '[3*]OC(O)(O)ON1N=C=NN(N)O1']"
ON(O)NC1(O)OC(=O)N1N=NC(O)=N,222.034881912,9,6,-1.51283,True,False,['N=C(O)N=NN1C(=O)OC1(O)NN(O)O']
OC(O)=NC1(O)ON(O)N1N=NC(O)=N,222.034881912,7,6,-1.22463,True,False,['N=C(O)N=NN1N(O)OC1(O)N=C(O)O']
OC(=O)NC1(O)NN(O)N1N=NC(=O)O,222.034881912,7,6,-1.6707999999999994,True,False,"['[1*]C(=O)O', '[5*]N[5*]', '[13*]C1(O)NN(O)N1N=NC(=O)O']"
ON1OC(N1)(O)N=C(O)N=NOC(=O)N,222.034881912,9,5,-1.8925,True,False,"['[3*]ON=NC(O)=NC1(O)NN(O)O1', '[1*]C(N)=O']"
NN1OC(O1)(O)OC(N)=NN=NC(=O)O,222.034881912,8,4,-1.9809999999999997,True,False,"['[13*]C1(O)ON(N)O1', '[3*]OC(N)=NN=NC(=O)O']"
O=C1OC(O1)(N)NN(O)N=NN=C(O)O,222.034881912,8,5,-1.326799999999999,True,False,['NC1(NN(O)N=NN=C(O)O)OC(=O)O1']
O=C1OC(O1)(O)NN(N)N=NNC(=O)O,222.034881912,9,5,-2.0131,True,False,['NN(N=NNC(=O)O)NC1(O)OC(=O)O1']
NC=1OC(N1)(O)ON(N)N=NOC(=O)O,222.034881912,10,4,-1.9810000000000003,True,False,"['[3*]ON=NN(N)O[3*]', '[1*]C(=O)O', '[13*]C1(O)N=C(N)O1']"
O=C1OC(N1)(O)N=C(O)ON=NN(O)N,222.034881912,9,5,-1.8925000000000003,True,False,['NN(O)N=NOC(O)=NC1(O)NC(=O)O1']
O=C1NC(N1)(O)OC(=N)ON=NN(O)O,222.034881912,9,6,-1.76663,True,False,"['[13*]C1(O)NC(=O)N1', '[3*]OC(=N)ON=NN(O)O']"
NC1=NC(N1)(O)OC(=O)ON=NN(O)O,222.034881912,11,5,-1.9763,True,False,"['[1*]C([1*])=O', '[3*]ON=NN(O)O', '[3*]O[3*]', '[13*]C1(O)N=C(N)N1']"
OC(O)=NC1(O)ON(N)ON=NC(O)=N1,222.034881912,9,5,-1.604299999999999,True,False,['NN1ON=NC(O)=NC(O)(N=C(O)O)O1']
NC(=N)OC1(O)ON(N)ON=NC(=O)O1,222.034881912,10,4,-1.9436300000000009,True,False,"['[13*]C1(O)OC(=O)N=NON(N)O1', '[3*]OC(=N)N']"
N=C(O)NC1(O)ON(O)N=NOC(=O)N1,222.034881912,9,6,-1.6828300000000005,True,False,"['[13*]C1(O)NC(=O)ON=NN(O)O1', '[5*]NC(=N)O']"
NC(N)=NC1(O)ON(O)N=NOC(=O)O1,222.034881912,10,4,-2.0648,True,False,['NC(N)=NC1(O)OC(=O)ON=NN(O)O1']
ON(O)OC1(O)ON(N)N=C=NC(O)=N1,222.034881912,11,5,-2.274199999999999,True,False,"['[13*]C1(O)N=C(O)N=C=NN(N)O1', '[3*]ON(O)O']"
OC(=O)N1C(N=N1)(O)NN2OC(O2)(O)N,222.034881912,10,5,-2.8035000000000005,True,False,['NC1(O)ON(NC2(O)N=NN2C(=O)O)O1']
NC(=O)N1C(N=N1)(O)ON2OC(N2)(O)O,222.034881912,10,5,-3.3692,True,False,"['[3*]ON1NC(O)(O)O1', '[13*]C1(O)N=NN1C(N)=O']"
O=C1OC(NN(N)N2C(N=N2)(O)O1)(O)O,222.034881912,12,5,-3.3691999999999998,True,False,['NN1NC(O)(O)OC(=O)OC2(O)N=NN12']
NC(=O)NC1(O)N=NN1N2OC(O2)(O)O,222.034881912,10,5,-3.3692,True,False,"['[13*]C1(O)N=NN1N1OC(O)(O)O1', '[5*]N[5*]', '[1*]C(N)=O']"
O=NN(C(=O)O)C1(N)ON2NC(N12)(O)O,222.034881912,10,5,-3.2039,True,False,['NC1(N(N=O)C(=O)O)ON2NC(O)(O)N21']
O=NN1C2(N)ON(O)N2C(N=C1O)(O)O,222.034881912,10,5,-3.0832999999999995,True,False,['NC12ON(O)N1C(O)(O)N=C(O)N2N=O']
O=NN1C2(N)ON(O2)NC(NC1=O)(O)O,222.034881912,10,5,-3.4577,True,False,['NC12ON(NC(O)(O)NC(=O)N1N=O)O2']
ON(O)OC(OC1=NC2(N)N=NN12)(O)O,222.034881912,12,5,-2.7666999999999997,True,False,['NC12N=NN1C(OC(O)(O)ON(O)O)=N2']
ON(O)NC(OC1=NC2(O)N=NN12)(O)O,222.034881912,12,6,-3.1600999999999995,False,False,['ON(O)NC(O)(O)OC1=NC2(O)N=NN12']
O=NN1C(N2C(N=C2O)(O)O)(O)NN1O,222.034881912,10,6,-3.4767,True,False,"['[13*]C1(O)NN(O)N1N=O', '[5*]N1C(O)=NC1(O)O']"
O=NN1C2(O)N(C1=N)C(ON(N)O2)(O)O,222.034881912,10,5,-3.52783,True,False,['N=C1N(N=O)C2(O)ON(N)OC(O)(O)N12']
O=NN1C2(O)ON1OC(NC(=O)O2)(N)N,222.034881912,10,4,-3.0643,True,False,['NC1(N)NC(=O)OC2(O)ON(O1)N2N=O']
N=NN1C2(O)ON1OC(OC(=N)N2)(O)O,222.034881912,10,6,-2.9177600000000004,True,False,['N=NN1N2OC(O)(O)OC(=N)NC1(O)O2']
O=NN1C(OC(=O)O)(O)N2C(NN12)(O)N,222.034881912,10,5,-3.2039,True,False,"['[1*]C(=O)O', '[3*]O[3*]', '[13*]C1(O)N(N=O)N2NC(N)(O)N21']"
O=NN1C2(O)ON1N2C(OC(=O)N)(O)N,222.034881912,10,4,-3.3762,True,False,"['[1*]C(N)=O', '[3*]OC(N)(O)N1N2OC1(O)N2N=O']"
O=NN1C2(O)ON1N2C(N=C(O)O)(O)N,222.034881912,9,5,-2.9995000000000003,True,False,['NC(O)(N=C(O)O)N1N2OC1(O)N2N=O']
O=C1OC(O1)(O)NN(O)N2C(N=N2)(O)N,222.034881912,12,5,-2.8873,True,False,['NC1(O)N=NN1N(O)NC1(O)OC(=O)O1']
ON(O)N1C(N=C2OC(N=N1)(O)O2)(O)N,222.034881912,12,5,-2.7667,True,False,['NC1(O)N=C2OC(O)(N=NN1N(O)O)O2']
ON1OC2(O)OC(=O)N(N=N2)C(N1)(O)N,222.034881912,11,5,-2.8873,True,False,['NC1(O)NN(O)OC2(O)N=NN1C(=O)O2']
NN1OC2(O)N=C(O)N(N=N2)C(O1)(O)O,222.034881912,11,5,-3.1648,True,False,['NN1OC2(O)N=NN(C(O)=N2)C(O)(O)O1']
O=NN1C(N2C(ON2N)(O)OC1=N)(O)O,222.034881912,11,5,-3.52783,True,False,['N=C1OC2(O)ON(N)N2C(O)(O)N1N=O']
N=NN1C(ON2OC(N2)(O)NC1=O)(O)O,222.034881912,10,6,-3.1595300000000006,True,False,['N=NN1C(=O)NC2(O)NN(O2)OC1(O)O']
N=C1OC2(N)OC(N(N=N2)N(O)O)(O)O1,222.034881912,12,5,-2.1636300000000004,True,False,['N=C1OC2(N)N=NN(N(O)O)C(O)(O1)O2']
O=NN1C2(O)NC(N2N(O)N)(O)OC1=O,222.034881912,11,5,-3.287700000000001,True,False,['NN(O)N1C2(O)NC1(O)N(N=O)C(=O)O2']
O=NN1C2(O)OC(N2C(=O)O)(O)NN1N,222.034881912,9,5,-3.2039,True,False,"['[5*]N1C2(O)NN(N)N(N=O)C1(O)O2', '[1*]C(=O)O']"
O=NN1C2(N)NC(ON(O)O2)(O)NC1=O,222.034881912,10,5,-2.9758,True,False,['NC12NC(O)(NC(=O)N1N=O)ON(O)O2']
O=NN1C2(N)OC(OC(=O)N2)(N)ON1O,222.034881912,10,4,-2.5824000000000007,True,False,['NC12OC(=O)NC(N)(O1)N(N=O)N(O)O2']
O=NN1C(OC(=O)O)(N)OC2(O)NN1N2,222.034881912,10,5,-2.892,True,False,"['[1*]C(=O)O', '[3*]O[3*]', '[13*]C1(N)OC2(O)NN(N2)N1N=O']"
N#CN1C(ON(O)N)(O)OC2(N)ON1O2,222.034881912,12,4,-3.43642,True,False,"['[3*]ON(N)O', '[13*]C1(O)OC2(N)ON(O2)N1C#N']"
O=NN(C(=O)N)C12OC(ON(N)O2)(N)O1,222.034881912,10,3,-2.6709,True,False,['NC(=O)N(N=O)C12ON(N)OC(N)(O1)O2']
O=NN1C2(OC(=O)O)NC(ON1N)(O)N2,222.034881912,10,5,-2.892,True,False,"['[1*]C(=O)O', '[3*]O[3*]', '[13*]C12NC(O)(N1)ON(N)N2N=O']"
OC(=O)N=NN1C2(O)ON(OC1(O)N)N2,222.034881912,9,5,-2.8035000000000005,True,False,['NC1(O)ON2NC(O)(O2)N1N=NC(=O)O']
NN(O)N=NN1C2(O)OC(OC1(O)O)=N2,222.034881912,10,5,-3.2486,True,False,['NN(O)N=NN1C(O)(O)OC2=NC1(O)O2']
N=C1OC2(N)ON(O)N=NN2C(O1)(O)O,222.034881912,12,5,-2.6455299999999995,True,False,['N=C1OC(O)(O)N2N=NN(O)OC2(N)O1']
ON1OC2(O)N=C(O)NN=NC(N12)(O)O,222.034881912,11,6,-3.0763,False,False,['OC1=NC2(O)ON(O)N2C(O)(O)N=NN1']
NC=1OC2(N)ON(OC(N=NN1)(O)O)O2,222.034881912,12,4,-3.025199999999999,True,False,['NC1=NN=NC(O)(O)ON2OC(N)(O1)O2']
O=C1OC2(O)ON(NC(ON=N1)(N)N)O2,222.034881912,11,4,-2.6639,True,False,['NC1(N)NN2OC(O)(OC(=O)N=NO1)O2']
ON1NC2(N)OC(=NC(N=NO1)(O)O)O2,222.034881912,12,5,-2.936699999999999,True,False,['NC12NN(O)ON=NC(O)(O)N=C(O1)O2']
ON1OC2(O)OC(OC(N=NO1)(N)N)=N2,222.034881912,12,4,-2.5433,True,False,['NC1(N)N=NON(O)OC2(O)N=C(O1)O2']
NN1NC2(O)OC(OC(ON=N1)(O)O)=N2,222.034881912,12,5,-3.418599999999999,True,False,['NN1N=NOC(O)(O)OC2=NC(O)(N1)O2']
ON1NC2(O)OC(NC(N=NO1)(O)O)=N2,222.034881912,12,6,-3.3301,False,False,['ON1NC2(O)N=C(NC(O)(O)N=NO1)O2']
ON1OC2(O)OC(ON=NC(O1)(N)N)=N2,222.034881912,12,4,-2.5433,True,False,['NC1(N)N=NOC2=NC(O)(O2)ON(O)O1']
OC1=NC2(N)ON(N=NOC(O1)(O)N)O2,222.034881912,11,4,-2.4595,True,False,['NC1(O)ON=NN2OC(N)(N=C(O)O1)O2']
OC=1OC2(N)ON(NN=NC(N1)(O)O)O2,222.034881912,11,5,-2.852899999999999,True,False,['NC12OC(O)=NC(O)(O)N=NNN(O1)O2']
N=C1OC2(O)ON(N=NOC(O1)(N)N)O2,222.034881912,12,4,-2.42213,True,False,['N=C1OC(N)(N)ON=NN2OC(O)(O1)O2']
OC1=NC2(O)OC(N2N=NN(O)O)(N)O1,222.034881912,9,5,-2.201,True,False,['NC12OC(O)=NC(O)(O1)N2N=NN(O)O']
ON1OC2(N)OC(N=NOC(O)=N)(O)N12,222.034881912,11,5,-2.07983,True,False,['N=C(O)ON=NC1(O)OC2(N)ON(O)N12']
NN1OC2(O)OC(ON=NC(=O)N)(O)N12,222.034881912,10,4,-2.9758,True,False,"['[13*]C1(O)OC2(O)ON(N)N12', '[3*]ON=NC(N)=O']"
OC1=NC2(O)NC(N=NON(O)O)(O)N12,222.034881912,11,6,-2.5944000000000003,False,False,['OC1=NC2(O)NC(O)(N=NON(O)O)N12']
OC1=NC2(O)OC(N=NON(O)N)(O)N12,222.034881912,11,5,-2.6829,True,False,['NN(O)ON=NC1(O)OC2(O)N=C(O)N12']
N=C(O)ON=NC1(O)OC2(O)ON(N1)N2,222.034881912,11,6,-2.64323,False,False,['N=C(O)ON=NC1(O)NN2NC(O)(O2)O1']
ON1NC2(O)NC(NN=NC(=O)O2)(O)O1,222.034881912,11,6,-2.9688,False,False,['O=C1N=NNC2(O)NC(O)(NN(O)O2)O1']
O=C1OC2(N)NC(N=NON(O)O2)(N)O1,222.034881912,12,4,-2.182,True,False,['NC12N=NON(O)OC(N)(N1)OC(=O)O2']
O=C1NC2(O)NC(ON=NN(O)O2)(N)O1,222.034881912,11,5,-2.5754,True,False,['NC12NC(O)(NC(=O)O1)ON(O)N=NO2']
ON(O)NC1(O)NC2(O)OC(N=NO1)=N2,222.034881912,12,6,-2.8482,False,False,['ON(O)NC1(O)NC2(O)N=C(N=NO1)O2']
OC(O)=NC1(N)OC2(O)ON(N=NO1)N2,222.034881912,10,5,-2.2871999999999995,True,False,['NC1(N=C(O)O)ON=NN2NC(O)(O2)O1']
OC(O)=NC1(O)NC2(O)ON(N=NN1)O2,222.034881912,10,6,-2.6806,True,False,['OC(O)=NC1(O)NN=NN2OC(O)(N1)O2']
ON1OC(N1C2(N)N=C(O)ON=N2)(O)O,222.034881912,11,5,-2.6828999999999987,True,False,['NC1(N2N(O)OC2(O)O)N=NOC(O)=N1']
ON1OC(N1C2(O)NC(=O)ON=N2)(O)N,222.034881912,11,5,-2.8873000000000006,True,False,['NC1(O)ON(O)N1C1(O)N=NOC(=O)N1']
ON1OC(N1C2(O)OC(=O)NN=N2)(O)N,222.034881912,11,5,-2.8873,True,False,['NC1(O)ON(O)N1C1(O)N=NNC(=O)O1']
O=NNN(O)OC1(N)N2C(N1C2=O)(O)O,222.034881912,9,5,-3.287699999999999,True,False,"['[3*]ON(O)NN=O', '[13*]C1(N)N2C(=O)N1C2(O)O']"
O=C1OC(N=NO1)(N)ON2OC(O2)(N)N,222.034881912,12,3,-2.2705,True,False,"['[3*]ON1OC(N)(N)O1', '[13*]C1(N)N=NOC(=O)O1']"
O=C1OC(N=NO1)(O)NN2OC(N2)(O)N,222.034881912,12,5,-3.057300000000001,True,False,['NC1(O)NN(NC2(O)N=NOC(=O)O2)O1']
O=C1OC(N=NO1)(O)NN2NC(N2)(O)O,222.034881912,12,6,-3.4507,False,False,['O=C1ON=NC(O)(NN2NC(O)(O)N2)O1']
OC=1OC(N=NN1)(O)NN2OC(N2)(O)O,222.034881912,11,6,-3.2463,False,False,['OC1=NN=NC(O)(NN2NC(O)(O)O2)O1']
O=NON(O)OC1(O)OC2=NC(N12)(N)N,222.034881912,12,4,-2.9437,True,False,"['[13*]C1(O)OC2=NC(N)(N)N21', '[3*]ON(O)ON=O']"
N#CNN(O)OC1(O)ON2OC(N12)(O)N,222.034881912,12,5,-3.8298200000000007,True,False,"['[3*]ON(O)NC#N', '[13*]C1(O)ON2OC(N)(O)N21']"
N=NON1OC(N2C(OC2=O)(O)O)(N)N1,222.034881912,11,5,-2.7661300000000004,True,False,"['[13*]C1(N)NN(ON=N)O1', '[10*]N1C(=O)OC1(O)O']"
O=NN=C1OC(ON2OC(O2)(O)N)(N)N1,222.034881912,10,4,-3.1137,True,False,"['[13*]C1(N)NC(=NN=O)O1', '[3*]ON1OC(N)(O)O1']"
O=NNC1=NC(ON2OC(N2)(O)O)(O)N1,222.034881912,11,6,-3.9005,False,False,"['[13*]C1(O)N=C(NN=O)N1', '[3*]ON1NC(O)(O)O1']"
NN=NC=1OC(NN2OC(O2)(O)O)(O)N1,222.034881912,11,5,-3.4186,True,False,['NN=NC1=NC(O)(NN2OC(O)(O)O2)O1']
O=NN1C(N(C1=N)C2(O)ON(N)O2)(O)O,222.034881912,10,5,-3.52783,True,False,"['[13*]C1(O)ON(N)O1', '[5*]N1C(=N)N(N=O)C1(O)O']"
O=NN1C(NC1=NC2(O)ON(N)O2)(O)O,222.034881912,10,5,-3.819,True,False,['NN1OC(O)(N=C2NC(O)(O)N2N=O)O1']
N=NN1C(NC1=O)(O)OC2(O)ON(N)O2,222.03488191200003,10,5,-2.766130000000001,True,False,"['[13*]C1(O)ON(N)O1', '[3*]O[3*]', '[13*]C1(O)NC(=O)N1N=N']"
O=NN1C(NN1O)(N)OC2(N)OC(=O)O2,222.034881912,11,4,-2.5824,True,False,"['[13*]C1(N)OC(=O)O1', '[3*]O[3*]', '[13*]C1(N)NN(O)N1N=O']"
N#CN1C2(O)OC(ON(O)O)(N)N2N1O,222.034881912,12,5,-3.1779199999999994,True,False,"['[13*]C1(N)OC2(O)N(C#N)N(O)N12', '[3*]ON(O)O']"
O=NN1C2(O)NC(OC(O)=N)(O)NN1O2,222.034881912,10,6,-3.04363,True,False,"['[3*]OC(=N)O', '[13*]C1(O)NN2OC(O)(N1)N2N=O']"
O=NN1C2(O)OC(OC(=N)N)(O)NN1O2,222.034881912,10,5,-3.21593,True,False,"['[13*]C1(O)NN2OC(O)(O1)N2N=O', '[3*]OC(=N)N']"
O=NN1C2(NC1=O)OC(NN(O)O)(O)N2,222.034881912,10,6,-2.8873,True,False,['O=NN1C(=O)NC12NC(O)(NN(O)O)O2']
N=NN1C2(ON1O)OC(OC(O)=N)(N)O2,222.034881912,10,5,-1.47676,True,False,"['[3*]OC(=N)O', '[13*]C1(N)OC2(ON(O)N2N=N)O1']"
N#CN1C2(ON1N)OC(ON(O)N)(O)O2,222.034881912,12,4,-3.43642,True,False,"['[3*]ON(N)O', '[13*]C1(O)OC2(ON(N)N2C#N)O1']"
OC(=O)OC1(N)N2C(N1N=NN2O)(O)O,222.034881912,11,5,-2.6334999999999997,True,False,"['[1*]C(=O)O', '[3*]O[3*]', '[13*]C1(N)N2N=NN(O)N1C2(O)O']"
O=C1OC(N1)(O)N2C(N=NON2N)(O)O,222.034881912,11,5,-3.3692,True,False,['NN1ON=NC(O)(O)N1C1(O)NC(=O)O1']
ON1OC(O1)(N)OC2=NC(ON=N2)(O)N,222.034881912,12,4,-2.543299999999999,True,False,"['[3*]OC1=NC(N)(O)ON=N1', '[13*]C1(N)ON(O)O1']"
N=C1OC(O1)(O)NN2OC(N=NN2)(O)O,222.034881912,12,6,-3.20893,False,False,['N=C1OC(O)(NN2NN=NC(O)(O)O2)O1']
N=C(O)OC1(O)ON2N1C(NN=N2)(O)O,222.034881912,11,6,-2.95513,False,False,"['[13*]C1(O)ON2N=NNC(O)(O)N21', '[3*]OC(=N)O']"
OC(=O)OC1(O)NC2(O)ON(N)N=NN12,222.034881912,11,5,-2.8035,True,False,"['[1*]C(=O)O', '[3*]O[3*]', '[13*]C1(O)NC2(O)ON(N)N=NN12']"
N=C(O)OC1(O)NC2(O)ON(O)N=NN12,222.034881912,11,6,-2.47323,False,False,"['[3*]OC(=N)O', '[13*]C1(O)NC2(O)ON(O)N=NN12']"
ON1OC(O1)(N)OC2(O)NC(=O)NN=N2,222.034881912,10,5,-2.5754,True,False,"['[13*]C1(O)N=NNC(=O)N1', '[3*]O[3*]', '[13*]C1(N)ON(O)O1']"
ON1OC(N1)(O)NC2(O)N=C(O)ON=N2,222.034881912,11,6,-2.764399999999999,False,False,"['[13*]C1(O)N=NOC(O)=N1', '[13*]C1(O)NN(O)O1', '[5*]N[5*]']"
N=C1OC(N1)(O)OC2(N)ON(O)N=NO2,222.034881912,11,5,-2.3336299999999994,True,False,"['[3*]O[3*]', '[13*]C1(O)NC(=N)O1', '[13*]C1(N)ON=NN(O)O1']"
NN1OC(O1)(O)OC2(O)ON(N)N=C=N2,222.034881912,12,4,-3.5275,True,False,"['[13*]C1(O)ON(N)O1', '[3*]O[3*]', '[13*]C1(O)N=C=NN(N)O1']"
ON(O)NC1(O)OC2(O)N1C(=O)N=NN2,222.034881912,10,6,-2.7988,True,False,['O=C1N=NNC2(O)OC(O)(NN(O)O)N12']
ON(O)NC1(O)OC2(O)N1C(O)=NN=N2,222.034881912,11,6,-2.5944,False,False,['OC1=NN=NC2(O)OC(O)(NN(O)O)N12']
ON(O)OC1(O)NC2(O)OC(NN=N2)=N1,222.034881912,12,6,-2.8481999999999994,False,False,"['[13*]C1(O)N=C2NN=NC(O)(N1)O2', '[3*]ON(O)O']"
N=C(O)OC1(O)OC2(N)ON(N=NO2)N1,222.034881912,11,5,-2.24983,True,False,"['[13*]C1(O)NN2N=NOC(N)(O2)O1', '[3*]OC(=N)O']"
NC(=O)NC1(O)OC2(N)ON(ON=N2)O1,222.034881912,10,4,-2.6638999999999995,True,False,"['[13*]C1(O)ON2ON=NC(N)(O2)O1', '[5*]N[5*]', '[1*]C(N)=O']"
O=C1NC(ON2OC(N=NO1)(O)N2)(O)N,222.034881912,11,5,-3.057300000000001,True,False,['NC1(O)NC(=O)ON=NC2(O)NN(O1)O2']
O=NNC(=N)OC(N1C2(O)ON1O2)(O)N,222.034881912,11,5,-3.21593,True,False,['N=C(NN=O)OC(N)(O)N1N2OC1(O)O2']
O=C1OC2(O)N(N(N)N=NO2)C(O1)(O)N,222.034881912,12,4,-2.9758000000000004,True,False,['NN1N=NOC2(O)OC(=O)OC(N)(O)N12']
ON=NN(O)N1C2(N)OC(=O)N2C1(O)O,222.034881912,9,5,-2.7173,True,False,['NC12OC(=O)N1C(O)(O)N2N(O)N=NO']
O=NON(O)N1C2(O)OC(=NC1(O)N)N2,222.034881912,12,5,-3.3371000000000004,True,False,['NC1(O)N=C2NC(O)(O2)N1N(O)ON=O']
O=C=NN(O)N1C2(N)ON(OC1(O)O)N2,222.034881912,12,5,-3.9917000000000007,True,False,['NC12NN(OC(O)(O)N1N(O)N=C=O)O2']
OC1=NC2(N)NN(N=NO2)OC(O1)(O)O,222.034881912,11,5,-2.8528999999999995,True,False,['NC12N=C(O)OC(O)(O)ON(N=NO1)N2']
O=C1NC2(N)ON(N=NO2)NC(O1)(O)O,222.034881912,11,5,-3.0573,True,False,['NC12NC(=O)OC(O)(O)NN(N=NO1)O2']
OC1=NC2(N)ON(N=NN2)OC(O1)(O)O,222.034881912,11,5,-2.8529,True,False,['NC12N=C(O)OC(O)(O)ON(N=NN1)O2']
O=C1OC2(N)ON(NN=N2)OC(N1)(O)O,222.034881912,11,5,-3.0573,True,False,['NC12N=NNN(OC(O)(O)NC(=O)O1)O2']
O=C1OC2(O)NN(N=NN2)OC(O1)(O)N,222.034881912,12,5,-3.057300000000001,True,False,['NC1(O)OC(=O)OC2(O)NN=NN(N2)O1']
OC=1OC2(O)NN(ON=N2)NC(N1)(O)O,222.034881912,11,6,-3.2462999999999997,False,False,['OC1=NC(O)(O)NN2NC(O)(N=NO2)O1']
OC=1OC2(O)NN(N=NN2)OC(N1)(O)O,222.034881912,11,6,-3.2462999999999997,False,False,['OC1=NC(O)(O)ON2N=NNC(O)(N2)O1']
O=NOC=1NC2(O)NN(O)N2C(N1)(O)O,222.034881912,12,6,-3.7305,False,False,['O=NOC1=NC(O)(O)N2N(O)NC2(O)N1']
O=NNC=1OC2(O)ON(OC(N1)(N)N)O2,222.034881912,11,4,-3.1137000000000006,True,False,['NC1(N)N=C(NN=O)OC2(O)ON(O1)O2']
O=NON1NC2(N)OC(=NC(O1)(O)N)O2,222.034881912,12,4,-3.1137,True,False,['NC1(O)N=C2OC(N)(NN(ON=O)O1)O2']
ON=NN1OC2(N)OC(OC(N1)(O)O)=N2,222.034881912,10,5,-2.9367,True,False,['NC12N=C(OC(O)(O)NN(N=NO)O1)O2']
O=NNN1OC2(N)OC(=NC(N1)(O)O)O2,222.034881912,11,5,-3.5071,True,False,['NC12OC(=NC(O)(O)NN(NN=O)O1)O2']
O=NNN1OC2(N)OC(NC(O1)(O)O)=N2,222.034881912,11,5,-3.5071000000000003,True,False,['NC12N=C(NC(O)(O)ON(NN=O)O1)O2']
N=NON1NC2(O)N=C(OC(O1)(O)O)N2,222.034881912,12,6,-3.2089300000000005,False,False,['N=NON1NC2(O)N=C(N2)OC(O)(O)O1']
ON(O)NC(N1C2(O)N=C1N=NO2)(O)O,222.034881912,12,6,-3.160099999999999,False,False,['ON(O)NC(O)(O)N1C2=NC1(O)ON=N2']
NC(=O)OC(N1C2(O)ON1N=NN2)(O)O,222.034881912,11,5,-3.3692,True,False,"['[3*]OC(O)(O)N1N2N=NNC1(O)O2', '[1*]C(N)=O']"
O=NNN1OC2(N)N1C(OC(=N)O2)(O)O,222.034881912,11,5,-3.21593,True,False,['N=C1OC(O)(O)N2N(NN=O)OC2(N)O1']
ON=NN1OC2(O)N1C(NC(=O)O2)(O)N,222.034881912,9,5,-2.8873,True,False,['NC1(O)NC(=O)OC2(O)ON(N=NO)N12']
O=NNN1OC2(O)N1C(OC(=N)N2)(O)O,222.034881912,10,6,-3.60933,True,False,['N=C1NC2(O)ON(NN=O)N2C(O)(O)O1']
