SMILES,MW,HBA,HBD,LogP,Valid,Error
O=NN(C(N)(O)O)C1(N=N)OOC(=N)O1,222.034881912,11,5,-1.9201599999999996,True,False
N=CN(C(O)(O)O)C1(N=O)N=NN(O)O1,222.034881912,11,5,-2.13503,True,False
N=C1OC(OO)(N=NOC(N)(O)O)N=N1,222.034881912,11,5,-1.5571299999999997,True,False
O=C1OC(NO)(N=NNC(O)(O)O)N=N1,222.034881912,10,6,-2.2761,True,False
OC1OC(N=O)(N=NNC(O)(O)O)N=N1,222.034881912,11,5,-2.3326,True,False
NC1=NC(N=O)(ON=NC(N)(O)O)OO1,222.034881912,12,4,-2.4210000000000003,True,False
O=C1OC(N=N)(OOOC(N)(O)N)N=N1,222.034881912,11,4,-1.3681299999999994,True,False
ON1NC(OO)(N=C=NC(O)(O)O)N=N1,222.034881912,12,6,-2.574,False,False
NON1C(N=N)(OC1(O)O)N=NC(=O)O,222.034881912,10,5,-1.50773,True,False
O=NC1C(N=N)(OC1(O)O)N=NN(O)O,222.034881912,11,5,-1.0776300000000003,True,False
O=NN1C(N=O)(OC1(O)O)N=NN(O)C,222.034881912,10,3,-1.3382000000000003,True,False
NC(=O)ONC1(N=N)OC(ON=N1)(O)O,222.034881912,11,5,-1.7615300000000005,True,False
NC(=O)OOC1(N=O)OC(ON=N1)(N)N,222.034881912,11,3,-1.6663000000000001,True,False
OC(=O)NOC1(N=O)NC(N=NN1)(O)O,222.034881912,10,6,-2.2808,True,False
O=NOC(OC1(ON)N=NC(=N)N1)(O)O,222.034881912,10,5,-2.2113300000000002,True,False
O=NOC(OC1(NN)N=NC(=N)O1)(O)O,222.034881912,11,5,-2.2113300000000002,True,False
O=NNC(OC1(N=N)OOC(=O)N1)(O)N,222.034881912,10,5,-1.8500300000000007,True,False
ON=NC(OC1(N=O)ONC(=N)N1)(O)O,222.034881912,9,6,-2.12283,True,False
NOOC(OC1(N=O)N=NC(=N)O1)(O)N,222.034881912,11,4,-1.81793,True,False
O=C=NC(NC1(N=O)ONN(O)N1)(O)O,222.034881912,12,6,-3.4690000000000003,False,False
O=NOC(OC1(N=N)N=CN(N)O1)(O)O,222.034881912,12,4,-1.91163,True,False
N=NNC1(O)OC(N=N)(N1)OOC(=O)O,222.034881912,10,6,-0.9861600000000004,True,False
O=NOC1(N)OC(NO)(N1)N=NC(=O)O,222.034881912,10,5,-1.4055,True,False
O=NNC1(O)OC(N=O)(O1)NOC(=N)N,222.034881912,10,5,-2.2998300000000005,True,False
O=NOC1(N)OC(N=O)(N1)ONC(O)=N,222.034881912,10,5,-1.7341299999999995,True,False
N=C=NC1(N)OC(N=N)(O1)OON(O)O,222.034881912,12,5,-1.0582600000000002,True,False
O=NOC1(O)OC(C=N)(O1)N=NN(O)N,222.034881912,11,4,-1.4297300000000002,True,False
ON=NC1(O)OC(C#N)(N1)OON(O)N,222.034881912,11,5,-2.34332,True,False
O=NOC1(N)OC(N=O)(N1)N=CN(O)O,222.034881912,11,4,-1.6394000000000002,True,False
O=NNC1(O)OC(C=O)(O1)N=NN(O)N,222.034881912,10,4,-2.3074000000000003,True,False
N=C(O)N(O)C1(N=NOC(O)(O)O)N=N1,222.034881912,10,6,-1.7805300000000002,True,False
O=NN(C(N)(O)O)C1(NC(=N)N=O)OO1,222.034881912,9,5,-2.6117299999999997,True,False
O=NN(C(N)(O)O)C1(N=C(O)N=O)ON1,222.034881912,9,5,-2.6490999999999993,True,False
O=NC(C(N)(O)O)C1(ON(O)N=O)N=N1,222.034881912,11,4,-1.8576999999999986,True,False
O=C(N=O)NC1(N=NNC(N)(O)O)OO1,222.034881912,9,5,-2.4531,True,False
N=C(N=O)OC1(NOOC(N)(O)O)N=N1,222.034881912,11,5,-2.2113299999999994,True,False
O=NOC(OC1(OC(N)N=N)N=N1)(O)O,222.034881912,12,4,-1.33613,True,False
O=NOC(OC1(N=C(O)N=N)NN1)(O)O,222.034881912,10,6,-2.03903,True,False
ON=NC(OC1(OC(=N)OO)N=N1)(O)N,222.034881912,11,5,-1.0752300000000004,True,False
O=NOC(OC1(NC(=O)N=N)ON1)(O)N,222.034881912,10,5,-1.8500299999999998,True,False
N=NNC(NC1(OC(=O)N=N)OO1)(O)O,222.03488191200003,10,6,-1.55186,True,False
NN=NC(OC1(NC(=O)N=O)OO1)(O)N,222.034881912,9,4,-2.0597,True,False
N=NNC(OC1(NC(=O)N=O)ON1)(O)O,222.034881912,9,6,-2.24343,True,False
NOOC(NC1(N=C(O)N=O)N=N1)(O)O,222.034881912,10,5,-2.2486999999999986,True,False
N#CNC(OC1(ON(O)N=O)ON1)(O)N,222.034881912,11,5,-2.91372,True,False
O=C=NC(NC1(NN(N)N=O)OO1)(O)O,222.034881912,11,5,-3.5575,True,False
N#CN(C(N)(O)O)C1(OON(O)O)N=N1,222.034881912,12,5,-2.655219999999999,True,False
NNOC(OC1(N=NC(=O)O)N=N1)(O)O,222.034881912,10,5,-1.7988999999999997,True,False
O=NNC(OC1(NN=C(O)O)N=N1)(O)O,222.034881912,9,6,-2.0764,True,False
N=NNC(OC1(N=NC(=O)O)OO1)(O)N,222.034881912,9,5,-1.1958300000000004,True,False
O=NOC(NC1(N=NC(=N)N)OO1)(O)O,222.034881912,10,5,-2.2113300000000002,True,False
OC=NC(OC1(N=NN(O)O)N=N1)(O)O,222.034881912,10,5,-1.2901,True,False
NN1C(N=O)(N1C(O)(O)O)NC(=O)N=O,222.034881912,10,5,-3.1653999999999995,True,False
O=C(N=O)OC1(N=N)N(OC(N)(O)O)N1,222.034881912,11,5,-2.16193,True,False
O=C1C(N=N)(ON(O)N=O)NC(O1)(O)N,222.034881912,11,5,-2.3159300000000003,True,False
ON(O)N=NC1(N=O)C(OC(N)(O)O)=N1,222.034881912,11,5,-2.1624999999999996,True,False
NN(O)N=NC1(N=O)C(OC(O)(O)O)=N1,222.034881912,11,5,-2.6443999999999996,True,False
NN(OC(O)(O)O)C1(N=O)N=NC(=N)O1,222.034881912,11,5,-2.523229999999999,True,False
O=C(OC(O)(O)O)C1(N=NN(O)N)N=N1,222.034881912,11,5,-2.8304999999999993,True,False
NC(N=O)(O)C1(N=O)N=NN1C(O)(O)O,222.034881912,12,5,-2.9512,True,False
O=NN(C(O)(O)O)C1(N=N)C(N=O)(N)O1,222.034881912,11,5,-2.3481300000000003,True,False
NC1(N=O)C(N=N)(N=NOC(O)(O)O)O1,222.034881912,12,5,-1.94773,True,False
O=NOC(OC1(N=N)C(N=N1)(O)O)(O)N,222.034881912,12,5,-1.94773,True,False
O=NN(C(O)(O)O)C1(N=N1)C(N=O)(O)N,222.034881912,11,5,-2.9512,True,False
O=C=NC1(N=N)N(N(O)N1O)C(O)(O)O,222.034881912,12,6,-2.9193300000000004,False,False
O=C(N=O)N(C(O)(O)O)C1(NN)ON=N1,222.034881912,10,5,-2.7649999999999997,True,False
NN(C#N)N(C(O)(O)O)C1(OO)ON=N1,222.034881912,12,5,-3.0533199999999994,True,False
ON(C#N)N(C(N)(O)N)C1(N=O)OOO1,222.034881912,12,4,-2.8322199999999995,True,False
O=NOC1(N=O)N=C(N1O)OC(N)(O)N,222.034881912,12,4,-2.3394999999999997,True,False
OC(OC(N=O)=NC1(ON)N=NN1)(O)O,222.034881912,11,5,-2.8144,True,False
NC(OC(N=N)OC1(N=O)ON=N1)(O)O,222.034881912,12,4,-1.33613,True,False
O=NOC1(C=N)ON(N=O)N1C(N)(O)O,222.034881912,11,4,-2.31203,True,False
O=NCC1(N=N)ON(N=O)N1C(O)(O)O,222.034881912,11,4,-1.82863,True,False
O=NOC1(NO)ON(C#N)N1C(N)(O)O,222.034881912,12,5,-3.22562,True,False
ON=NC1(C=O)ON(N=N)N1C(O)(O)O,222.034881912,10,5,-2.3211299999999997,True,False
O=NNC1(N=O)ON(C=O)N1C(N)(O)O,222.034881912,10,4,-3.1897,True,False
OONC1(N=O)ON(C#N)N1C(N)(O)O,222.034881912,12,5,-3.14182,True,False
ON=NC1(N=O)NC(OC(=O)N1N)(O)O,222.034881912,10,5,-2.2831,True,False
ON=NC1(N=O)NC(OC(=O)N1O)(O)N,222.034881912,10,5,-1.8012000000000001,True,False
N#COC1(N=O)NC(ON(O)N1N)(O)O,222.034881912,12,5,-3.22562,True,False
N=NOC1(N=O)OC(NN(N)C1=O)(O)O,222.034881912,11,5,-2.79783,True,False
ON=NC1(N=O)OC(NN(N)C1=O)(O)O,222.034881912,10,5,-2.919,True,False
O=C(N=O)OC(OC1(OO)N=NN1)(N)N,222.034881912,11,4,-1.4939999999999998,True,False
O=C(N=N)OC(NC1(N=N)OOO1)(O)N,222.034881912,11,5,-1.1584600000000003,True,False
O=C(N=N)NC(OC1(N=O)OON1)(O)N,222.034881912,10,5,-1.8500299999999998,True,False
NN(N=O)OC(OC1(ON)N=C=N1)(O)O,222.034881912,11,4,-2.9232999999999993,True,False
ON(OO)NC(OC1(N=O)N=C=N1)(O)N,222.034881912,12,5,-2.2691000000000003,True,False
ON(N=O)NC(OC1(C#N)OOO1)(N)N,222.034881912,11,4,-2.520320000000001,True,False
O=NOC1(N=N)OC(N1C(=O)NO)(O)N,222.034881912,10,5,-1.68003,True,False
ONOC1(N=O)NC(N1C(=O)N=N)(O)O,222.034881912,10,6,-2.0734300000000006,True,False
OC=NC1(N=O)OC(N1N(N)N=O)(O)O,222.034881912,10,4,-2.3493999999999993,True,False
O=NOC1(N=C)OC(N1N(O)N=O)(O)N,222.034881912,11,3,-1.8215999999999997,True,False
O=NNC1(C=O)OC(N1N(O)N=O)(O)N,222.034881912,10,4,-2.7077999999999993,True,False
O=NNC1(C=O)OC(N1N(N)N=O)(O)O,222.034881912,10,4,-3.1896999999999993,True,False
N=NOC1(N=N)NC(OC(OO)=N1)(O)O,222.034881912,12,6,-1.3474600000000003,False,False
ON=NC1(NO)OC(NC(N=O)=N1)(O)O,222.034881912,11,6,-2.244,False,False
OOOC1(N=O)NC(NC(N=N)=N1)(O)O,222.034881912,12,6,-2.03903,False,False
O=COC1(N=N)NC(ON(N=O)N1)(O)O,222.034881912,11,5,-2.57963,True,False
N#COC1(NO)OC(NN(N=O)O1)(O)N,222.034881912,11,5,-2.913719999999999,True,False
ON=NC1(N=C)OC(ON(N=O)N1)(O)O,222.034881912,10,4,-1.8146,True,False
O=NNC1(N=N)OC(CN(N=O)O1)(O)O,222.034881912,10,4,-1.51673,True,False
O=NNC1(OO)OC(ON(C#N)N1)(O)N,222.034881912,11,5,-2.82992,True,False
C=NOC1(N=O)OC(NN(N=N)O1)(O)O,222.034881912,11,4,-1.6934299999999998,True,False
O=NNC1(N=O)OC(NN(N=O)O1)(O)C,222.034881912,10,3,-1.2491,True,False
N=NCC1(N=O)OC(ON(N=O)N1)(O)O,222.034881912,11,4,-1.51673,True,False
OONC1(C#N)OC(ON(N=N)O1)(O)N,222.034881912,11,5,-2.1383500000000004,True,False
OONC1(N=O)NC(ON(C#N)O1)(O)N,222.034881912,12,5,-2.82992,True,False
O=NOC1(N=N)OC(OC(O)N=N)(N)O1,222.034881912,12,4,-0.7330600000000003,True,False
O=NOC1(N=N)NC(OC(O)N=O)(O)N1,222.034881912,12,5,-1.8180300000000003,True,False
N=NOC1(ON)OC(OC(=N)N=O)(O)N1,222.034881912,11,5,-1.6082600000000005,True,False
ONNC1(N=N)OC(OC(=O)N=O)(O)N1,222.034881912,11,6,-1.76153,False,False
N=NNC1(ON)OC(NC(=O)N=O)(O)O1,222.034881912,9,5,-1.8500300000000003,True,False
N=NNC1(N=N)OC(OC(=O)NO)(O)O1,222.03488191200003,10,6,-1.06996,True,False
O=NOC1(N=O)OC(NC(=O)NN)(O)N1,222.034881912,10,5,-2.5416000000000003,True,False
ON=NC1(N=O)OC(NC(=O)NN)(O)O1,222.034881912,9,5,-1.9712,True,False
O=NOC1(OO)NC(N=C(O)N=O)(N)N1,222.034881912,10,5,-1.7715,True,False
ON=NC1(N=O)OC(N=C(O)OO)(N)N1,222.034881912,10,5,-1.2011000000000003,True,False
O=NNC1(N=O)OC(OC(N)=NO)(N)O1,222.034881912,10,4,-2.0276,True,False
N=NNC1(N=O)OC(OC(=N)NO)(O)O1,222.03488191200003,10,6,-1.5197600000000002,True,False
NOOC1(N=O)OC(NC(=O)N=N)(N)O1,222.034881912,10,4,-1.45663,True,False
OONC1(N=O)OC(OC(=N)N=N)(O)N1,222.034881912,11,6,-1.4359600000000001,False,False
NOOC1(N=O)OC(N=C(N)N=O)(N)O1,222.034881912,10,3,-2.1161,True,False
N=C=NC1(N=O)OC(ON(N)NO)(O)O1,222.034881912,12,5,-2.2317299999999998,True,False
O=NOC1(C#N)NC(ON(O)ON)(O)N1,222.034881912,12,5,-2.91372,True,False
O=NOC1(N=N)OC(NN(O)N=O)(C)O1,222.034881912,11,3,-0.07563000000000003,True,False
ON=NC1(C#N)OC(ON(O)NO)(O)N1,222.034881912,11,6,-2.25482,False,False
N=NNC1(N=O)OC(ON(O)N=C)(O)O1,222.03488191200003,11,4,-1.2115300000000002,True,False
N=NOC1(N=O)OC(ON(N)C=O)(N)O1,222.034881912,11,3,-1.7928300000000004,True,False
O=NNC1(N=O)OC(NN(O)C=O)(N)O1,222.034881912,10,4,-2.3959,True,False
NONC1(N=O)OC(ON(O)C#N)(N)O1,222.034881912,12,4,-2.5203199999999994,True,False
ON=NC1(N=O)ON1C(N)=NC(O)(O)O,222.034881912,9,5,-2.6444,True,False
OC(=NNC1(N=O)ON=N1)NC(O)(O)O,222.034881912,10,6,-2.6421,True,False
O=NNC1(N=N)OOC(=N)N1C(O)(O)O,222.034881912,10,6,-2.3135600000000003,True,False
O=NOC1(N=O)C=NN(O)N1C(N)(O)O,222.034881912,12,4,-2.4331999999999994,True,False
O=C=NC1(N=N)OON(OC(N)(O)N)O1,222.034881912,12,4,-2.47253,True,False
N#CNC1(N=N)OON(OC(N)(O)O)O1,222.034881912,12,5,-2.70405,True,False
OC=NC1(N=O)N=NN(OC(N)(O)O)O1,222.034881912,11,4,-1.949,True,False
O=C=NC1(N=O)OON(OC(N)(O)N)N1,222.034881912,12,4,-3.1641,True,False
O=C=NC1(N=O)ONN(NC(O)(O)O)N1,222.034881912,12,6,-3.9509,False,False
O=NOC1(N=N)N=CN(OC(N)(O)O)O1,222.034881912,12,4,-1.91163,True,False
ON=NC1(C=N)N=NN(OC(O)(O)O)O1,222.034881912,11,5,-1.7346300000000003,True,False
NN=NC1(N=O)N=CN(OC(O)(O)O)O1,222.034881912,11,4,-2.5147,True,False
O=NOC1(N=N)NOC(=O)OC(N1)(O)N,222.034881912,12,5,-1.8500299999999998,True,False
O=NNC1(N=N)OOC(=O)OC(O1)(N)N,222.034881912,11,4,-1.4566300000000005,True,False
N=NNC1(N=O)OOC(=O)OC(N1)(O)N,222.034881912,11,5,-1.8500299999999998,True,False
OONC1(N=N)N=NC(=O)OC(N1)(O)O,222.034881912,11,6,-1.5892300000000001,False,False
NOOC1(N=O)N=NC(=N)OC(O1)(O)N,222.034881912,11,4,-1.81793,True,False
NONC1(N=O)N=NC(=N)OC(O1)(O)O,222.034881912,11,5,-2.2113300000000002,True,False
N#COC1(N=O)ONN(O)OC(O1)(N)N,222.034881912,12,4,-2.52032,True,False
O=NOC1(N=O)C=NN(N)NC(O1)(O)O,222.034881912,12,4,-2.6032,True,False
N=NOC1(N(C(=O)ON)C(O)(O)O)N=N1,222.034881912,11,5,-2.0734299999999997,True,False
ON=NC1(N(N(N)C#N)C(O)(O)O)OO1,222.034881912,11,5,-3.13712,True,False
O=NOC1(N=C(ON)OC(N)(O)O)N=N1,222.034881912,12,4,-2.4209999999999994,True,False
N=NOC1(N=C(OO)NC(O)(O)O)N=N1,222.034881912,11,6,-1.9505299999999999,False,False
N=NOC1(N=C(N=O)OC(O)(O)O)NN1,222.034881912,11,6,-2.6047300000000004,False,False
ON=NC1(OC(N=C(N)OO)(O)O)N=N1,222.034881912,10,5,-1.6782999999999992,True,False
O=NOC1(OC(NC(=N)N=O)(O)N)ON1,222.034881912,10,5,-2.29983,True,False
N=NNC1(OC(NC(=O)N=O)(O)N)OO1,222.034881912,9,5,-1.8500299999999998,True,False
N#CNC1(OC(ON(O)ON)(O)O)N=N1,222.034881912,12,5,-2.82522,True,False
N=NOC1(OC(ON(N)C=O)(O)O)N=N1,222.034881912,11,4,-2.0977299999999994,True,False
O=NOC1(NC(NN(O)C#N)(O)O)ON1,222.034881912,12,6,-3.30712,False,False
N=NOC1(N=NC(=O)OC(O)(O)O)NN1,222.034881912,11,6,-2.1549300000000002,False,False
ON=NC1(OOC(=O)OC(N)(O)N)N=N1,222.034881912,11,4,-1.4892999999999996,True,False
O=NOC1(N=NC(=N)NC(N)(O)O)OO1,222.034881912,10,5,-2.2113300000000002,True,False
ON1C(N=N)(N1)N(C(=O)N=O)C(O)(O)O,222.034881912,10,6,-2.38533,True,False
ON1C(N=N)(O1)N=C(N=O)NC(O)(O)O,222.034881912,10,6,-2.43473,True,False
O=C1C(N=O)(O1)ON(N=N)OC(N)(O)N,222.034881912,11,4,-2.40443,True,False
O=C1C(N=O)(O1)OC(NN(O)N=O)(N)N,222.034881912,11,4,-2.6141000000000005,True,False
OC(=O)C1(N=O)OC(NN(N=N)O1)(O)N,222.034881912,10,5,-2.23213,True,False
ON(O)C1(C#N)OC(ON(N)N=O)(O)N1,222.034881912,11,5,-2.74372,True,False
O=C1C(N=O)(O1)N=NN(N)NC(O)(O)O,222.034881912,11,5,-3.4008999999999996,True,False
OC=1C(N=O)(N1)N=NN(N)OC(O)(O)O,222.034881912,10,5,-2.5606,True,False
N=C(O)C1(OC(ON(O)N=O)(O)N)N=N1,222.034881912,10,5,-1.4756300000000002,True,False
OC(=O)C1(NC(ON(N)N=O)(O)O)N=N1,222.034881912,10,5,-2.8351999999999995,True,False
ON(O)C1(OC(ON(O)C#N)(O)N)N=N1,222.034881912,12,5,-2.17332,True,False
OC(N=O)(NC(N)(O)O)C1(N=O)ON=N1,222.034881912,12,5,-2.639299999999999,True,False
ON=NC1(N=O)C(N=N)(OC(O)(O)O)N1,222.034881912,11,6,-1.8592300000000002,False,False
N=NOC1(N=O)C(N=O)(OC(N)(O)N)O1,222.034881912,12,4,-1.64283,True,False
NN(O)N1C(N=NOC(C#N)(O)O)(O)O1,222.034881912,12,5,-3.1371199999999995,True,False
O=NOC1(N)ON1C(=N)NC(N=O)(O)O,222.034881912,10,5,-2.6117299999999997,True,False
O=C=NC1(N)ON1N(O)OC(N=N)(O)O,222.034881912,12,5,-2.6959299999999993,True,False
O=C=NC1(O)NN1N(O)NC(N=O)(O)O,222.034881912,12,6,-3.7808999999999995,False,False
O=NOC1(O)ON1N(O)NC(C#N)(O)N,222.034881912,12,5,-3.2256199999999993,True,False
ON=NC1(O)N(N1N(O)O)C(C#N)(O)O,222.034881912,11,6,-2.8786199999999997,False,False
NN=NC(N=O)(N)OC(=O)N1C(O)(O)O1,222.034881912,10,4,-2.3715999999999995,True,False
O=NOC(C#N)(O)ON(O)N1C(N)(N)O1,222.034881912,12,4,-2.8322200000000004,True,False
N=NOC(C#N)(O)NN(O)N1C(O)(O)O1,222.034881912,12,6,-2.9274500000000003,False,False
O=NOC(N=O)(N)ON(N)C=1C(O)(O)N1,222.034881912,12,4,-2.8213999999999997,True,False
O=NOC(C#N)(O)OC1(O)ON1N(N)N,222.034881912,12,4,-3.31412,True,False
O=C(NNC(N=O)(O)N)OC1(O)ON=N1,222.034881912,11,5,-2.453099999999999,True,False
ON(ONC(C#N)(O)O)NC1(O)ON=N1,222.034881912,12,6,-3.2186199999999996,False,False
ON(N=CC(N=O)(O)O)NC1(O)ON=N1,222.034881912,12,5,-2.4261999999999992,True,False
ON(C=NC(N=O)(O)O)NC1(O)ON=N1,222.034881912,11,5,-2.4261999999999992,True,False
O=C=NC1(O)ON(ONC(N=N)(O)N)O1,222.034881912,12,5,-2.86593,True,False
O=NOC1(O)ON(N=NC(N=N)(O)O)C1,222.034881912,11,4,-1.42823,True,False
ON=NC1(O)ON(OOC(C#N)(N)N)O1,222.034881912,11,4,-2.43182,True,False
O=NOC1(O)OC(N1N)(O)N=NC(O)=N,222.034881912,10,5,-1.9575299999999998,True,False
ON=NC1(O)OC(N1N)(O)N=NC(=O)O,222.034881912,9,5,-1.6288999999999998,True,False
NN(O)N=C(C(N=O)(O)O)C1(O)ON=N1,222.034881912,12,5,-2.644399999999999,True,False
N#COC1(N)N(ON(N)O1)C(N=O)(O)O,222.034881912,12,4,-3.3141199999999995,True,False
O=NNC1(O)ON1C(N)(O)N=NC(=O)O,222.034881912,9,5,-2.199299999999999,True,False
O=C=NC1(N)ON1C(O)(O)N=NN(O)O,222.034881912,11,5,-2.817099999999999,True,False
ON=NC1(O)NOC(O)(O)N=NC(=O)N1,222.034881912,9,6,-2.2761000000000005,True,False
O=NNC1(O)N=NC(O)(O)NNC(=O)O1,222.034881912,10,6,-2.8465000000000007,True,False
O=NOC1(O)N=NC(N)(O)ON=C(N)O1,222.034881912,12,4,-2.421,True,False
ON=NC1(O)N=NC(N)(O)OOC(=O)N1,222.034881912,10,5,-1.8827000000000003,True,False
N=NOC1(O)N=NC(O)(O)OOC(N)=N1,222.034881912,12,5,-2.12283,True,False
O=NOC1(N)OOC(N)(O)N=NC(=N)O1,222.034881912,11,4,-1.8179299999999996,True,False
N#COC1(O)OOC(N)(N)N=NN(O)O1,222.034881912,12,4,-2.431819999999999,True,False
O=NNC1(N)N=NC(N1)(O)OOC(=O)O,222.034881912,10,5,-1.8874,True,False
ON=NC1(O)OOC(O1)(N)N=NC(O)=N,222.034881912,9,5,-1.07523,True,False
O=C=NC1(N)N=NC(O1)(O)ONN(O)O,222.034881912,12,5,-2.5052,True,False
O=NN1C(N(OC1(O)N)C(=O)O)(O)N=N,222.034881912,9,5,-1.9081299999999999,True,False
OC(=O)N=NC(N1C(N=O)(N)NO1)(O)O,222.034881912,10,5,-2.1992999999999996,True,False
ON(O)C=NC(N1C(N=O)(O)N=N1)(O)O,222.034881912,11,5,-2.2561999999999998,True,False
N#CN1C(ON)(O)ON(O)N=NC1(O)O,222.034881912,12,5,-3.137119999999999,True,False
O=C1OC(N=N)(N)ON=NC(O)(O)ON1,222.034881912,11,5,-1.76153,True,False
O=C1NC(N=N)(N)OOOC(O)(O)N=N1,222.034881912,10,5,-1.76153,True,False
O=C1OC(N=N)(O)OOOC(N)(N)N=N1,222.034881912,11,4,-1.3681299999999994,True,False
OC1=NC(N=N)(O)NOOC(O)(O)N=N1,222.034881912,11,6,-1.9505299999999999,False,False
O=C1NC(N=O)(O)OOOC(N)(N)N=N1,222.034881912,10,4,-2.0597,True,False
ON1NC(C#N)(O)ON=NC(O)(O)ON1,222.034881912,12,6,-3.2186200000000005,False,False
ON1NC(C=O)(O)ON=NC(O)(O)N=N1,222.034881912,12,5,-2.6122999999999994,True,False
O=NNC(N)(O)ON=C1OC(N=N)(O)O1,222.034881912,11,5,-2.21133,True,False
N=NNC(O)(O)ONC=1OC(N=O)(O)N1,222.034881912,11,6,-2.604729999999999,False,False
N=C=NC(O)(O)N=NN1OC(ON)(O)O1,222.034881912,11,5,-2.6251300000000004,True,False
N#COC(O)(O)ONN1OC(N=N)(N)O1,222.034881912,12,5,-2.704049999999999,True,False
O=C=NC(O)(O)N=NN1OC(NO)(N)O1,222.034881912,11,5,-2.9871000000000003,True,False
O=NNC(O)(O)C=NN1OC(N=O)(O)N1,222.034881912,11,5,-2.9966000000000004,True,False
OC(=O)N=NC1(O)OC(NN)(O)ON=N1,222.034881912,10,5,-1.7988999999999993,True,False
OC(=O)OOC1(O)NC(N=N)(N)ON=N1,222.034881912,11,5,-1.19583,True,False
OC(=O)NOC1(O)OC(N=N)(O)NN=N1,222.034881912,10,6,-1.58923,True,False
N=C(O)OOC1(O)NC(N=O)(O)NN=N1,222.034881912,11,6,-2.03903,False,False
NC(=N)N=NC1(O)OC(N=N)(O)OOO1,222.034881912,10,5,-1.5197600000000002,True,False
NN(O)N=NC1(O)OC(N=O)(O)OC=N1,222.034881912,11,4,-2.0328,True,False
NN(O)NOC1(O)OC(C#N)(O)ON=N1,222.034881912,12,5,-2.825219999999999,True,False
ON(O)N=NC1(O)NC(C=O)(O)N=NO1,222.034881912,11,5,-2.1304,True,False
O=NOC1(O)N=NC(O)OC(N=N)(N)O1,222.034881912,12,4,-1.33613,True,False
N=NOC1(O)N=NC(=O)OC(ON)(O)N1,222.034881912,11,5,-1.76153,True,False
O=NOC1(N)ONC(=O)OC(N=N)(O)N1,222.034881912,11,5,-1.8500300000000003,True,False
O=NNC1(O)OOC(=N)OC(N=N)(O)N1,222.034881912,11,6,-2.00166,False,False
O=NOC1(O)N=NC(O)=NC(NO)(N)O1,222.034881912,11,5,-1.7668,True,False
ON=NC1(O)N=NC(=O)OC(NO)(N)O1,222.034881912,10,5,-1.4008000000000003,True,False
N=NOC1(O)N=NC(=O)NC(OO)(O)N1,222.034881912,10,6,-1.5892300000000001,True,False
ON=NC1(O)N=NC(=N)NC(OO)(O)O1,222.034881912,9,6,-1.46863,True,False
NN=NC1(O)OOC(=O)OC(N=O)(N)N1,222.034881912,11,4,-2.0597,True,False
NN=NC1(O)ONC(=O)OC(N=O)(N)O1,222.034881912,10,4,-2.0597,True,False
N#COC1(O)NNN(O)OC(N=N)(O)O1,222.034881912,12,6,-2.61555,False,False
O=C=NC1(O)OON(O)NC(N=N)(N)O1,222.034881912,12,5,-2.38403,True,False
N#COC1(O)ONN(N)NC(N=O)(O)O1,222.034881912,12,5,-3.3956199999999996,True,False
ONOC1(O)N=NN(O)NC(C#N)(O)O1,222.034881912,12,6,-2.73672,False,False
N=NOC1(N)OON(O)OC(C#N)(O)N1,222.034881912,12,5,-2.2221499999999996,True,False
ON=CC1(O)N=NN(O)NC(N=O)(O)O1,222.034881912,12,5,-1.9443000000000001,True,False
NN=NC1(O)N=NN(O)OC(C=O)(O)O1,222.034881912,11,4,-2.2189,True,False
N=C=NC(O)(O)N1C(N1N(O)O)(O)N=O,222.034881912,12,6,-2.7670299999999997,False,False
OC(=O)ON1C(N=O)(N)NN=NC1(O)O,222.034881912,11,5,-2.1992999999999996,True,False
O=NOC(O)(O)N1C(N=N)(O)OC(=N)N1,222.034881912,11,6,-2.3135600000000003,False,False
O=NOC(O)(O)N1C(N=N)(O)NC(O)=N1,222.034881912,11,6,-2.35093,False,False
O=NNC(O)(O)N1C(N=O)(N)NC(=O)O1,222.034881912,10,5,-2.8535,True,False
O=NOC(O)(O)ON(C(=N)N)C1(O)N=N1,222.034881912,10,5,-2.5232299999999994,True,False
ON(O)N=NC(N=C=NC1(N)OO1)(O)O,222.034881912,11,5,-2.2644,True,False
ON(O)N=NC(ON=CC1(O)N=N1)(O)O,222.034881912,11,5,-1.8558000000000001,True,False
N=NOC(O)(O)NOC(O)=NC1(O)N=N1,222.034881912,11,6,-1.9505299999999997,False,False
N#COC(O)(O)N=NN(N)OC1(O)ON1,222.034881912,11,5,-3.30712,True,False
N=NOC(O)(O)N=CN(O)OC1(O)N=N1,222.034881912,11,5,-1.7346300000000003,True,False
O=NOC(OC1(N)N=N1)(N)ONC(=O)O,222.034881912,10,4,-1.4940000000000007,True,False
N=NOC(NC1(O)N=N1)(O)OOC(O)=N,222.034881912,11,6,-1.3474600000000003,False,False
OONC(OC1(O)N=N1)(O)N=NC(O)=N,222.034881912,10,6,-1.38483,True,False
N#COC(OC1(N)N=N1)(O)ONN(O)O,222.034881912,12,5,-2.34332,True,False
N#CNC(OC1(O)N=N1)(O)ONN(O)O,222.034881912,12,6,-2.73672,False,False
O=C1C(N=O)(O)ON(O)N=NC(O1)(N)N,222.034881912,12,4,-2.5256000000000003,True,False
