Fragment,Count
CC1=C=C=C=C=C(CC(O)(O)O)O1,1
[7*]C1C=C=C=CC(=C)O1,1
[7*]C1C=CC#CC(=C)O1,1
[7*]C1C#CC=CC(=C)O1,1
[7*]C1C=CC#CC(O)=C1,1
[7*]C1C#CC=CC(O)=C1,1
OC1=C=C(CC(O)(O)O)C=C=C=C1,1
OC1=C=C(CC(O)(O)O)C=CC#C1,1
OC1=C=C(CC(O)(O)O)C#CC=C1,1
OC1=CC(CC(O)(O)O)=C=C=C=C1,1
CC1=C=C=C=C=C(OC(O)(O)O)C1,1
C=C1C=C=C=CC(OC(O)(O)O)=C1,1
C=C1C#CC=CC(OC(O)(O)O)=C1,1
C=C1C=CC#CC(OC(O)(O)O)=C1,1
C=C1C=C=C=C=C(OC(O)(O)O)C1,1
C=C1C#CC=C=C(OC(O)(O)O)C1,1
[15*]C1C#CC#CC(=C)C1,1
CC1=C=C(OC(O)(O)O)C=C=C=C1,1
CC1=C=C(OC(O)(O)O)C=CC#C1,1
CC1=C=C(OC(O)(O)O)C#CC=C1,1
CC1(O)CC(=O)C#CC1=C=C(O)O,1
CC1(O)C=C(O)C#CC1=C=C(O)O,1
[7*]C1C#CC(=O)CC1(C)O,1
[7*]C1C#CC(O)=CC1(C)O,1
CC(C)=C=C1C#CC(=O)OC1(O)O,1
[7*]C1C#CC(=O)OC1(O)O,1
OC1=C=C=C=CC(CC(O)(O)O)=C1,1
OC1=C=CC#CC(CC(O)(O)O)=C1,1
OC1=C=C=C=C=C(CC(O)(O)O)C1,1
[7*]C1C=C=C=CC(=O)C1,1
[7*]C1C=CC#CC(=O)C1,1
[7*]C1C#CC=CC(=O)C1,1
O=C1C=C=C=CC(CC(O)(O)O)=C1,1
O=C1C=C=C=C=C(CC(O)(O)O)C1,1
O=C1C#CC=C=C(CC(O)(O)O)C1,1
[7*]C1C=C=C=CC(O)=C1,1
C=C1C#CC(=C=C(O)O)C(O)(O)C1,1
CC1=CC(O)(O)C(=C=C(O)O)C#C1,1
[7*]C1C#CC(=C)CC1(O)O,1
[7*]C1C#CC(C)=CC1(O)O,1
CC1(C)OC(=O)C1=C=C=C=C(O)O,1
CC1(C)OC(=O)C1=C=C=CC(=O)O,1
CC(O)=C=C=C=C1C(=O)OC1(C)O,1
CC(=O)C=C=C=C1C(=O)OC1(C)O,1
OC1=CC(CC(O)(O)O)=C=CC#C1,1
[7*]C1C#CC#CC(O)C1,1
OC1C#CC#CC(CC(O)(O)O)=C1,1
CC1(C)OC(=O)C#CC1=C=C(O)O,1
[7*]C1C#CC(=O)OC1(C)C,1
CC(O)=C=C1C#CC(=O)OC1(C)O,1
C=C1C#CC(=C=C(O)O)C(C)(O)O1,1
[7*]C1C#CC(=C)OC1(C)O,1
C=C1CC(O)(O)C1=C=C=CC(=O)O,1
CC1=CC(O)(O)C1=C=C=CC(=O)O,1
C=C(O)C=C=C=C1C(=O)OC1(C)O,1
C=C1OC(C)(O)C1=C=C=C=C(O)O,1
C=C1OC(C)(O)C1=C=C=CC(=O)O,1
CC1(O)CC(=O)C1=C=C=C=C(O)O,1
CC1(O)C=C(O)C1=C=C=C=C(O)O,1
CC1(O)CC(=O)C1=C=C=CC(=O)O,1
CC1(O)C=C(O)C1=C=C=CC(=O)O,1
CC(C)=C=C=C=C1C(=O)OC1(O)O,1
C=C(C)C=C=C=C1C(=O)OC1(O)O,1
C=C1OC(O)(O)C1=C=C=C=C(C)O,1
C=C1OC(O)(O)C1=C=C=CC(C)=O,1
C=C1C#CC(=C=C(C)O)C(O)(O)O1,1
CC(O)=C=C1C#CC(=O)CC1(O)O,1
CC(O)=C=C1C#CC(O)=CC1(O)O,1
C=C(O)C=C=C=C1C(=C)OC1(O)O,1
CC(O)=C=C=C=C1C(=O)CC1(O)O,1
CC(O)=C=C=C=C1C(O)=CC1(O)O,1
CC(=O)C=C=C=C1C(=O)CC1(O)O,1
CC(=O)C=C=C=C1C(O)=CC1(O)O,1
C=C(O)C=C=C=C1C(=O)CC1(O)O,1
C=C(O)C=C=C=C1C(O)=CC1(O)O,1
C#CC(=C)OC(O)(O)OC(=C)C#C,1
C#CC(=O)CC(O)(O)CC(=O)C#C,1
[7*]CC(O)(O)CC(=O)C#C,1
C#CC(C)=C=C(C#C)OC(O)(O)O,1
[7*]C(C#C)CC(=O)C#C,1
[7*]CC([7*])C#C,1
C#CC(O)=C=C(C#C)CC(O)(O)O,1
C=C1CC(O)(O)C1=C=C=C=C(O)O,1
CC1=CC(O)(O)C1=C=C=C=C(O)O,1
CC(=O)C=C=C=C=C1CC(O)(O)O1,1
CC1(C)OC(=C=C=C=C=C(O)O)O1,1
CC1(C)OC(=C=C=C=CC(=O)O)O1,1
CC1(C)OC(=C=CC#CC(=O)O)O1,1
CC1(C)OC(C#CC#CC(=O)O)O1,1
CC(O)=C=C=C=C=C1OC(C)(O)O1,1
CC(=O)C=C=C=C=C1OC(C)(O)O1,1
CC(=O)C#CC=C=C1OC(C)(O)O1,1
CC(=O)C#CC#CC1OC(C)(O)O1,1
C=C(O)C=C=C=C=C1OC(C)(O)O1,1
C=C(O)C#CC=C=C1OC(C)(O)O1,1
C=C(O)C#CC#CC1OC(C)(O)O1,1
CC1(O)C=C(C=C=C=C=C(O)O)O1,1
CC1(O)C=C(C#CC=C=C(O)O)O1,1
CC1(O)CC(=C=C=C=C=C(O)O)O1,1
CC1(O)C=C(C=C=C=CC(=O)O)O1,1
O=C(O)C=C=C=C=C1CC(O)(O)C1,1
O=C(O)C#CC=C=C1CC(O)(O)C1,1
O=C(O)C#CC#CC1CC(O)(O)C1,1
[7*]CC#CC1=CC(C)(O)O1,1
CC1(O)CC(=C=C=C=CC(=O)O)O1,1
CC1(O)CC(=C=CC#CC(=O)O)O1,1
CC1(O)CC(C#CC#CC(=O)O)O1,1
CC1(O)C=C(C#CC#CC(O)O)O1,1
CC(C)=C=C=C=C=C1OC(O)(O)O1,1
C=C(C)C=C=C=C=C1OC(O)(O)O1,1
C=C(C)C#CC=C=C1OC(O)(O)O1,1
C=C(C)C#CC#CC1OC(O)(O)O1,1
CC(O)=C=C=C=CC1=CC(O)(O)O1,1
CC(O)=C=CC#CC1=CC(O)(O)O1,1
CC(O)=C=C=C=C=C1CC(O)(O)O1,1
CC(=O)C=C=C=CC1=CC(O)(O)O1,1
CC1=C=C(C#CC(=O)O)C(O)(O)C1,1
C=C1C=C(C#CC(=O)O)C(O)(O)C1,1
CC1=CC(O)(O)C(C#CC(=O)O)=C1,1
CC(=O)C#CC1=C=C(C)OC1(O)O,1
CC(=O)C#CC=C=C1CC(O)(O)O1,1
CC(=O)C#CC#CC1CC(O)(O)O1,1
C=C(O)C=C=C=CC1=CC(O)(O)O1,1
C=C(O)C=C=C=C=C1CC(O)(O)O1,1
C=C(O)C#CC=C=C1CC(O)(O)O1,1
C=C(O)C#CC#CC1CC(O)(O)O1,1
CC(O)C#CC#CC1=CC(O)(O)O1,1
OC(O)=C=C=C=CC1=CC(O)(O)C1,1
OC(O)=C=CC#CC1=CC(O)(O)C1,1
OC(O)=C=C=C=C=C1CC(O)(O)C1,1
O=C(O)C=C=C=CC1=CC(O)(O)C1,1
[7*]CC#CC1=CC(O)(O)C1,1
CC1(C)OC(=O)C=C=C=C1C(=O)O,1
CC1(C)OC(=O)C#CC=C1C(=O)O,1
CC1=C=C=C=C(C(=O)O)C(C)(O)O1,1
C=C1C=C=C=C(C(=O)O)C(C)(O)O1,1
OC(O)C#CC#CC1=CC(O)(O)C1,1
CC1(C)OC(O)=C=C1C#CC(=O)O,1
CC1(C)OC(=O)C=C1C#CC(=O)O,1
CC1=C=C(C#CC(=O)O)C(C)(O)O1,1
C=C1C=C(C#CC(=O)O)C(C)(O)O1,1
CC1(O)CC(O)=C=C1C#CC(=O)O,1
CC1(O)CC(=O)C=C1C#CC(=O)O,1
CC1(O)C=C(O)C=C1C#CC(=O)O,1
CC(=O)C#CC1=C=C(O)OC1(C)O,1
C=C(O)C#CC1=C=C(O)OC1(C)O,1
CC(=O)C#CC1=CC(=O)OC1(C)O,1
C=C(O)C#CC1=CC(=O)OC1(C)O,1
CC1=C=C=C=C(C(=O)O)C(O)(O)C1,1
C=C1C=C=C=C(C(=O)O)C(O)(O)C1,1
C=C1C#CC=C(C(=O)O)C(O)(O)C1,1
CC1=CC(O)(O)C(C(=O)O)=C=C=C1,1
C=C(O)C#CC1=C=C(C)OC1(O)O,1
C=C1C=C(C#CC(C)=O)C(O)(O)O1,1
C=C(O)C#CC1=CC(=C)OC1(O)O,1
CC(=O)C#CC1=C=C(O)CC1(O)O,1
C=C(O)C#CC1=C=C(O)CC1(O)O,1
CC(=O)C#CC1=CC(=O)CC1(O)O,1
C=C(O)C#CC1=CC(=O)CC1(O)O,1
CC(=O)C#CC1=CC(O)=CC1(O)O,1
C=C(O)C#CC1=CC(O)=CC1(O)O,1
C=C(C)C#CC1=C=C(O)OC1(O)O,1
C=C(C)C#CC1=CC(=O)OC1(O)O,1
CC1(C)OC(O)=C=C=C=C1C(=O)O,1
C=C(O)C1=CC#CC(=O)CC1(O)O,1
CC(=O)C1=C=C=CC(O)=CC1(O)O,1
CC(=O)C1=CC#CC(O)=CC1(O)O,1
C=C(O)C1=C=C=CC(O)=CC1(O)O,1
C=C1C#CC=C(C(=O)O)C(C)(O)O1,1
CC1(O)CC(O)=C=C=C=C1C(=O)O,1
CC1(O)CC(=O)C=C=C=C1C(=O)O,1
CC1(O)CC(=O)C#CC=C1C(=O)O,1
CC1(O)C=C(O)C=C=C=C1C(=O)O,1
CC1(O)C=C(O)C#CC=C1C(=O)O,1
CC(=O)C1=C=C=C=C(O)OC1(C)O,1
C=C(O)C1=C=C=C=C(O)OC1(C)O,1
CC(=O)C1=C=C=CC(=O)OC1(C)O,1
CC(=O)C1=CC#CC(=O)OC1(C)O,1
C=C(O)C1=C=C=CC(=O)OC1(C)O,1
C=C(O)C1=CC#CC(=O)OC1(C)O,1
CC1=C=C=C=C=C(O)OC(C)(O)O1,1
C=C1C=C=C=CC(=O)OC(C)(O)O1,1
C=C1C=CC#CC(=O)OC(C)(O)O1,1
C=C1C#CC=CC(=O)OC(C)(O)O1,1
CC1=CC(O)(O)C(C(=O)O)=CC#C1,1
CC(=O)C1=C=C=C=C(C)OC1(O)O,1
C=C(O)C1=C=C=C=C(C)OC1(O)O,1
C=C1C=C=C=C(C(C)=O)C(O)(O)O1,1
C=C1C#CC=C(C(C)=O)C(O)(O)O1,1
C=C1C=C=C=C(C(=C)O)C(O)(O)O1,1
C=C1C#CC=C(C(=C)O)C(O)(O)O1,1
CC(=O)C1=C=C=C=C(O)CC1(O)O,1
C=C(O)C1=C=C=C=C(O)CC1(O)O,1
CC(=O)C1=C=C=CC(=O)CC1(O)O,1
CC(=O)C1=CC#CC(=O)CC1(O)O,1
C=C(O)C1=C=C=CC(=O)CC1(O)O,1
CC1(O)C=C(O)C=C=C=CC(=O)O1,1
CC1(O)C=C(O)C=CC#CC(=O)O1,1
CC1(O)C=C(O)C#CC=CC(=O)O1,1
CC1(O)CC(O)=C=C=C=CC(=O)O1,1
C=C(O)C1=CC#CC(O)=CC1(O)O,1
C=C(C)C1=C=C=C=C(O)OC1(O)O,1
C=C(C)C1=C=C=CC(=O)OC1(O)O,1
C=C(C)C1=CC#CC(=O)OC1(O)O,1
CC1(C)OC(=O)C=C=C=C=C(O)O1,1
CC1(C)OC(=O)C#CC=C=C(O)O1,1
CC1(C)OC(O)=C=C=C=C=C(O)O1,1
CC1(C)OC(=O)C=C=C=CC(=O)O1,1
CC1(C)OC(=O)C#CC=CC(=O)O1,1
CC1(C)OC(=O)C#CC#CC(O)O1,1
C=C1C=C=C=C=C(O)OC(C)(O)O1,1
C=C1C#CC=C=C(O)OC(C)(O)O1,1
CC1=C=C=C=C=C(O)CC(O)(O)O1,1
C=C1C=C=C=CC(=O)CC(O)(O)O1,1
C=C1C=CC#CC(=O)CC(O)(O)O1,1
C=C1C#CC=CC(=O)CC(O)(O)O1,1
CC1=C=C=C=CC(=O)OC(C)(O)O1,1
CC1=C=CC#CC(=O)OC(C)(O)O1,1
CC1C#CC#CC(=O)OC(C)(O)O1,1
C=C1C#CC#CC(O)OC(C)(O)O1,1
CC1(O)CC(=O)C=C=C=C=C(O)O1,1
CC1(O)CC(=O)C#CC=C=C(O)O1,1
CC1(O)C=C(O)C=C=C=C=C(O)O1,1
CC1(O)C=C(O)C#CC=C=C(O)O1,1
CC1(O)CC(O)=C=C=C=C=C(O)O1,1
CC1(O)CC(=O)C=C=C=CC(=O)O1,1
CC1(O)CC(=O)C=CC#CC(=O)O1,1
CC1(O)CC(=O)C#CC=CC(=O)O1,1
OC1=C=C=C=CC(O)=CC(O)(O)C1,1
OC1=C=CC#CC(O)=CC(O)(O)C1,1
OC1=C=C=C=C=C(O)CC(O)(O)C1,1
O=C1C=C=C=CC(=O)CC(O)(O)C1,1
CC1(O)CC(O)=C=CC#CC(=O)O1,1
CC1(O)CC(O)C#CC#CC(=O)O1,1
CC1(O)CC(=O)C#CC#CC(O)O1,1
CC1(O)C=C(O)C#CC#CC(O)O1,1
C=C1C=C=C=C=C(C)OC(O)(O)O1,1
C=C1C#CC=C=C(C)OC(O)(O)O1,1
CC1=C=C=C=C=C(C)OC(O)(O)O1,1
C=C1C=C=C=CC(=C)OC(O)(O)O1,1
C=C1C#CC=CC(=C)OC(O)(O)O1,1
C=C1C#CC#CC(C)OC(O)(O)O1,1
C=C1C=C=C=C=C(O)CC(O)(O)O1,1
C=C1C#CC=C=C(O)CC(O)(O)O1,1
CC1=C=C=C=C=C(O)OC(O)(O)C1,1
C=C1C=C=C=CC(=O)OC(O)(O)C1,1
C=C1C=CC#CC(=O)OC(O)(O)C1,1
C=C1C#CC=CC(=O)OC(O)(O)C1,1
CC1=C=C=C=CC(=O)CC(O)(O)O1,1
CC1=C=CC#CC(=O)CC(O)(O)O1,1
CC1C#CC#CC(=O)CC(O)(O)O1,1
C=C1C=C=C=CC(O)=CC(O)(O)O1,1
C=C1C=CC#CC(O)=CC(O)(O)O1,1
C=C1C#CC=CC(O)=CC(O)(O)O1,1
CC1=C=C=C=CC(O)=CC(O)(O)O1,1
CC1=C=CC#CC(O)=CC(O)(O)O1,1
CC1C#CC#CC(O)=CC(O)(O)O1,1
C=C1C#CC#CC(O)CC(O)(O)O1,1
O=C1C=C=C=C=C(O)CC(O)(O)C1,1
O=C1C#CC=C=C(O)CC(O)(O)C1,1
C=C(O)C#CC1=C(C(=O)O)C1(C)O,1
C=C(C)C1=C(C#CC(=O)O)C1(O)O,1
CC(=O)C#CC1=C(C(C)=O)C1(O)O,1
C=C(O)C#CC1=C(C(C)=O)C1(O)O,1
O=C1C#CC=CC(=O)CC(O)(O)C1,1
O=C1C=C=C=CC(O)=CC(O)(O)C1,1
O=C1C#CC=CC(O)=CC(O)(O)C1,1
O=C1C=CC#CC(O)=CC(O)(O)C1,1
O=C1C#CC#CC(O)CC(O)(O)C1,1
OC1=CC(O)(O)C=C(O)C=C=C=C1,1
OC1=CC(O)(O)C=C(O)C=CC#C1,1
OC1=CC(O)(O)CC(O)C#CC#C1,1
C=C1C=C=C=C=C(O)OC(O)(O)C1,1
C=C1C#CC=C=C(O)OC(O)(O)C1,1
CC1=CC(O)(O)OC(O)=C=C=C=C1,1
CC1=CC(O)(O)OC(O)=C=CC#C1,1
CC1(O)CC(=O)C#CC#CC1(O)O,1
CC1(O)C=C(O)C#CC#CC1(O)O,1
CC1(O)C#CC#CC(=O)OC1(C)O,1
C=C1C#CC#CC(O)(O)C(O)(O)C1,1
CC1=CC(O)(O)OC(=O)C=C=C=C1,1
CC1=CC(O)(O)OC(=O)C#CC=C1,1
CC1=CC(O)(O)OC(=O)C=CC#C1,1
CC1=C=C=C=CC(=O)OC(O)(O)C1,1
CC1=C=CC#CC(=O)OC(O)(O)C1,1
CC1C#CC#CC(=O)OC(O)(O)C1,1
C=C1C#CC#CC(O)OC(O)(O)C1,1
CC1=CC(O)(O)OC(O)C#CC#C1,1
CC1(C)C(C#CC(=O)O)=C1C(=O)O,1
CC(=O)C1=C(C#CC(=O)O)C1(C)O,1
C=C(O)C1=C(C#CC(=O)O)C1(C)O,1
CC(=O)C#CC1=C(C(=O)O)C1(C)O,1
CC1(O)CC2=C1C(O)(O)C(=O)C#C2,1
CC1(C)C(=O)C#CC2=C1C(O)(O)O2,1
CC1(O)C(=O)C#CC2=CC(O)(O)C21,1
CC1(O)C(=O)C#CC2=C1C(O)(O)C2,1
C=C(O)C1=C(C#CC(C)=O)C1(O)O,1
C=C(O)C#CC1=C(C(=C)O)C1(O)O,1
C=C(C)C#CC1=C(C(=O)O)C1(O)O,1
CC1(C)C(C(=O)O)=C=C=C1C(=O)O,1
CC(=O)C1=C=C=C(C(=O)O)C1(C)O,1
C=C(O)C1=C=C=C(C(=O)O)C1(C)O,1
CC(=O)C1=C=C=C(C(C)=O)C1(O)O,1
C=C(O)C1=C=C=C(C(C)=O)C1(O)O,1
C=C(O)C1=C=C=C(C(=C)O)C1(O)O,1
C=C(C)C1=C=C=C(C(=O)O)C1(O)O,1
CC1(C)OC(=O)C#CC#CC1(O)O,1
C=C1C#CC#CC(O)(O)C(C)(O)O1,1
CC1(O)CC2(O)C(=O)C#CC(=O)C12,1
CC1(O)CC2(O)C(=O)C#CC(O)=C12,1
C=C1C#CC(=O)C2(O)OC(C)(O)C12,1
CC1=C2C(C)(O)OC2(O)C(=O)C#C1,1
CC1=CC(O)(O)C(O)(O)C#CC#C1,1
C=C1C#CC#CC(C)(O)C(O)(O)O1,1
CC1(O)C#CC#CC(=O)CC1(O)O,1
CC1(O)C#CC#CC(O)=CC1(O)O,1
CC1(C)C#CC#CC(=O)OC1(O)O,1
C=C1C#CC2=C(C(C)(O)O2)C1(O)O,1
C=C1C#CC2=C(C(O)(O)O2)C1(C)O,1
C=C1C#CC2=CC(O)(O)C2C1(O)O,1
C=C1C#CC2=C(C(O)(O)C2)C1(O)O,1
CC1(C)OC2=C1C(O)(O)C(=O)C#C2,1
CC1(O)OC2=C1C(C)(O)C(=O)C#C2,1
CC1(O)C=C2C#CC(=O)C(O)(O)C21,1
C=C1C#CC2=CC(O)(O)OC1(O)C2,1
C=C1C#CC2=CC1(O)OC(O)(O)C2,1
CC1(C)C=C2C#CC(=O)C(O)(O2)O1,1
CC1(C)OC2=CC(O)(O1)C(=O)C#C2,1
C=C1C#CC(=O)C2C(C)(O)OC12O,1
C=C1C#CC(O)=C2C(C)(O)OC12O,1
C=C1C#CC(=O)C2C(O)(O)OC12C,1
C=C1C#CC(O)=C2C(O)(O)OC12C,1
C=C1C#CC(=O)C2C(O)(O)CC12O,1
C=C1C#CC(O)=C2C(O)(O)CC12O,1
C=C1C#CC(=C)C2(O)OC(O)(O)C12,1
C=C1C#CC(C)=C2C(O)(O)OC12O,1
CC1(C)OC2(O)C(=O)C#CC(=O)C12,1
CC1(C)OC2(O)C(=O)C#CC(O)=C12,1
CC1(O)OC2(C)C(=O)C#CC(=O)C12,1
CC1(O)OC2(C)C(=O)C#CC(O)=C12,1
CC1(O)C=C2C#CC(=O)C1C2(O)O,1
CC1(O)C=C2C#CC(O)=C1C2(O)O,1
CC1(O)C2=CC(O)(O)C1C(=O)C#C2,1
CC1(O)C2=CC(O)(O)C1=C(O)C#C2,1
CC12CC(O)(O)C1C(=O)C#CC2=O,1
CC12CC(O)(O)C1=C(O)C#CC2=O,1
C=C1C#CC(=O)C2(C)OC(O)(O)C12,1
CC1=C2C(O)(O)OC2(C)C(=O)C#C1,1
C=C1C#CC(=O)C2(O)CC(O)(O)C12,1
CC1=C2C(O)(O)CC2(O)C(=O)C#C1,1
C=C1C#CC2=CC(C)(O)OC1(O)O2,1
C=C1C#CC2=CC1(O)OC(C)(O)O2,1
C=C1C#CC2=CC(O)(O)OC1(C)O2,1
C=C1C#CC2=CC1(C)OC(O)(O)O2,1
C=C1C#CC2=CC(O)(O)CC1(O)O2,1
C=C1C#CC2=CC1(O)CC(O)(O)O2,1
CC1(O)C=C2C#CC(=O)CC2(O)O1,1
CC1(O)C=C2C#CC(O)=CC2(O)O1,1
CC12CC(O)(O)C=C1C#CC(=O)O2,1
C=C1C#CC2=CC(O)(O)OC2(C)O1,1
CC1(O)C=C2C#CC(=O)C(C)(O2)O1,1
CC1(O)OC2=CC(C)(O1)C(=O)C#C2,1
CC1(O)C=C2C#CC(=O)C(O)(C1)O2,1
CC1(O)CC2(O)C=C(C#CC2=O)O1,1
CC1(O)C=C2C#CC(=O)C(O)(C2)O1,1
CC1(O)CC2=CC(O)(O1)C(=O)C#C2,1
CC12CC(O)(O)C=C(C#CC1=O)O2,1
CC12C=C(C#CC1=O)OC(O)(O)C2,1
CC12CC(=CC(O)(O)O1)C#CC2=O,1
CC12C=C(C#CC1=O)CC(O)(O)O2,1
O=C1C#CC2=CC(O)(O)CC1(O)C2,1
O=C1C#CC2=CC1(O)CC(O)(O)C2,1
[7*]C1C2=CC(O)(O)C2C1(O)O,1
C=C=C=C1C2=C(C(O)(O)C2)C1(O)O,1
[7*]C1C2=C(C(O)(O)C2)C1(O)O,1
CC1(C)OC2=C1C(O)(O)C2=C=C=O,1
C=C1C#CC2=CC(O)(O)C1C2(O)O,1
CC1=C2C(O)(O)C=C(C#C1)C2(O)O,1
CC1(O)C=C2C#CC(=C1)C(O)(O)O2,1
CC1(O)C=C2C#CC(=CC2(O)O)O1,1
CC1(O)OC2=CC(O)(O)C=C1C#C2,1
CC1(O)C=C2C#CC1=CC(O)(O)O2,1
OC1(O)C=C2C#CC(=C1)C(O)(O)C2,1
OC1(O)C=C2C#CC(=CC2(O)O)C1,1
CC1(C)C=C2C#CC(=O)OC2(O)O1,1
CC1(O)C=C2C#CC(=O)OC2(C)O1,1
CC1(O)C=C2C#CC(=O)OC2(O)C1,1
C=C1C#CC2=CC(C)(O)OC2(O)O1,1
CC1(O)C2=C=C=CC(O)(O)C1=C2O,1
CC1(O)C2=CC#CC(O)(O)C1=C2O,1
C=C1C2=C=C=CC(O)(O)C1C2(O)O,1
C=C1C2=CC#CC(O)(O)C1C2(O)O,1
CC12CC(=O)C#CC1=CC(O)(O)O2,1
CC12C=C(O)C#CC1=CC(O)(O)O2,1
C=C1C#CC2=CC(O)(O)CC2(O)O1,1
O=C1C#CC2=CC(O)(O)CC2(O)C1,1
OC1=CC2(O)CC(O)(O)C=C2C#C1,1
C=C1C#CC2=CC(O)(O)OC2(O)C1,1
CC1=CC2(O)OC(O)(O)C=C2C#C1,1
C=C=C=C1C2=C(C(C)(O)O2)C1(O)O,1
[7*]C1C2=C(C(C)(O)O2)C1(O)O,1
C=C=C=C1C2=C(C(O)(O)O2)C1(C)O,1
[7*]C1C2=C(C(O)(O)O2)C1(C)O,1
C=C=C=C1C2=CC(O)(O)C2C1(O)O,1
OC1(O)C=C=C=C2C(=CC2(O)O)C1,1
OC1(O)C#CC=C2C(=CC2(O)O)C1,1
C#CC1=C2C(=O)C(C1(C)O)C2(O)O,1
C#CC1=C2C(O)=C(C1(C)O)C2(O)O,1
CC1(O)OC2=C1C(C)(O)C2=C=C=O,1
CC1(O)C=C2C(=C=C=O)C(O)(O)C21,1
CC1(O)CC2=C1C(O)(O)C2=C=C=O,1
CC1(C)C(=C=C=O)C2=C1C(O)(O)O2,1
CC1(O)C(=C=C=O)C2=CC(O)(O)C21,1
CC1(O)C(=C=C=O)C2=C1C(O)(O)C2,1
CC1(O)C=C=C=C2C(=O)C1C2(O)O,1
CC1(O)C#CC=C2C(=O)C1C2(O)O,1
CC1(O)C=C=C=C2C(O)=C1C2(O)O,1
CC1(O)C#CC=C2C(O)=C1C2(O)O,1
CC1(O)C2=C=C=CC(O)(O)C1C2=O,1
CC1(O)C2=CC#CC(O)(O)C1C2=O,1
C=CC#CC1=C2C(O)(O)C1C2(O)O,1
C=C=C=C=C1C2C(O)(O)C1C2(O)O,1
C#CC=C=C1C2C(O)(O)C1C2(O)O,1
C#CC#CC1C2C(O)(O)C1C2(O)O,1
CC1=C2C(O)(O)C=C=C=C1C2(O)O,1
CC1=C2C(O)(O)C#CC=C1C2(O)O,1
CC1(O)C=C=C=C2C(=C1)OC2(O)O,1
CC1(O)C#CC=C2C(=C1)OC2(O)O,1
CC1(O)C=C=C=C2C(=CC2(O)O)O1,1
CC1(O)C#CC=C2C(=CC2(O)O)O1,1
CC1(O)OC2=CC(O)(O)C=C=C=C21,1
CC1(O)OC2=CC(O)(O)C#CC=C21,1
CC1(O)C=C2OC(O)(O)C=C=C=C21,1
CC1(O)C=C2OC(O)(O)C#CC=C21,1
OC1(O)C=C=C=C2C(=C1)CC2(O)O,1
OC1(O)C#CC=C2C(=C1)CC2(O)O,1
C=C1C#CC2=CC(O)(C2)OC1(O)O,1
CC12C=C(C#CC(=O)C(C)(O)O1)O2,1
CC12C=C(C#CC(=O)C(O)(O)C1)O2,1
CC12C=C(C#CC(=O)C(O)(O)O1)C2,1
C#CC1=C2C(=O)C(C2(C)O)C1(O)O,1
C#CC1=C2C(O)=C(C2(C)O)C1(O)O,1
C#CC1=C2C(=C)C(C1(O)O)C2(O)O,1
C#CC1=C2C(C)=C(C1(O)O)C2(O)O,1
C#CC1=C2C(=CC1(C)O)OC2(O)O,1
C#CC1=C2C(=CC2(O)O)OC1(C)O,1
C#CC1=C2C(=CC1(O)O)OC2(C)O,1
C#CC1=C2C(=CC2(C)O)OC1(O)O,1
C#CC1=C2C(=CC1(O)O)CC2(O)O,1
C#CC1=C2C(=CC2(O)O)CC1(O)O,1
C=C=C=CC1=C2C(O)(O)C1C2(O)O,1
[7*]CC1=C2C(O)(O)C1C2(O)O,1
C=C1C#CC(O)=CC2(O)OC1(C)O2,1
C=C1C#CC(=O)OC2(O)CC1(O)C2,1
C=C1C#CC(=C)C2(O)CC(O)(O1)O2,1
C=C1C#CC(=O)CC2(O)CC1(O)O2,1
CC1(O)C2=C(C=C=C=O)C1C2(O)O,1
CC1(O)C2=C(C#CC=O)C1C2(O)O,1
CC1(O)C2C(=C=C=C=O)C1C2(O)O,1
CC1(C)C#CC#CC12OC(O)(O)O2,1
CC1(O)OC2(C#CC#CC2(C)O)O1,1
CC1(O)C#CC#CC12CC(O)(O)O2,1
CC1(C)OC2(C#CC#CC2(O)O)O1,1
CC1(O)CC2(C#CC#CC2(O)O)O1,1
OC1(O)CC2(C#CC#CC2(O)O)C1,1
C=C1C#CC2=CC(C)(O2)OC1(O)O,1
C=C1C#CC2=CC(O)(O2)OC1(C)O,1
C=C1C#CC2=CC(O)(CC1(O)O)O2,1
CC1=CC2(C)OC(O)(O2)C(=O)C#C1,1
CC12CC(O)(C1)OC(=O)C#CC2=O,1
C=C1C#CC(=O)C2(C)CC(O)(O1)O2,1
CC12CC(O)(CC(=O)C#CC1=O)O2,1
CC1(C)OC2(O)C=C(C#CC1=O)O2,1
CC1(O)CC2(O)C=C(C#CC1=O)O2,1
CC1(O)OC2(O)C=C(C#CC1=O)C2,1
O=C1C#CC2=CC(O)(C2)CC1(O)O,1
C=C1C#CC(=O)OC2(C)OC1(C)O2,1
C=C1C#CC(=O)OC2(C)CC1(O)O2,1
C=C1C#CC(=C)C2(O)OC(C)(O1)O2,1
C=C1C#CC(=O)CC2(C)OC1(O)O2,1
C=C1C#CC(O)=CC2(C)OC1(O)O2,1
C=C1C#CC(=O)OC2(O)CC1(C)O2,1
C=C1C#CC(=C)C2(C)OC(O)(O1)O2,1
C=C1C#CC(=O)CC2(O)OC1(C)O2,1
C=C(C#CC(=O)O)C12CC(O)(C1)O2,1
C=C(C#CC(C)=O)C12CC(O)(O1)O2,1
C=C(O)C#CC(=C)C12CC(O)(O1)O2,1
C=C(C)C#CC(=C)C12OC(O)(O1)O2,1
